movie_id,release_date,year,month,quarter,day_of_week
13090,2008-01-18 00:00:00,2008,1,1,Friday
192141,2015-08-26 00:00:00,2015,8,3,Wednesday
16441,1982-08-20 00:00:00,1982,8,3,Friday
29996,1959-12-25 00:00:00,1959,12,4,Friday
351819,2016-01-28 00:00:00,2016,1,1,Thursday
14834,2009-01-09 00:00:00,2009,1,1,Friday
22649,1932-12-08 00:00:00,1932,12,4,Thursday
378200,2016-03-11 00:00:00,2016,3,1,Friday
20455,2000-03-17 00:00:00,2000,3,1,Friday
13193,2004-01-21 00:00:00,2004,1,1,Wednesday
11042,2003-05-21 00:00:00,2003,5,2,Wednesday
10786,1976-03-11 00:00:00,1976,3,1,Thursday
12484,2001-04-27 00:00:00,2001,4,2,Friday
17339,1978-11-01 00:00:00,1978,11,4,Wednesday
11959,1989-07-21 00:00:00,1989,7,3,Friday
9900,2006-01-06 00:00:00,2006,1,1,Friday
14662,1998-08-14 00:00:00,1998,8,3,Friday
335,1968-12-21 00:00:00,1968,12,4,Saturday
15745,2001-07-13 00:00:00,2001,7,3,Friday
17431,2009-06-12 00:00:00,2009,6,2,Friday
21014,2006-05-12 00:00:00,2006,5,2,Friday
78394,2010-05-14 00:00:00,2010,5,2,Friday
10217,1997-05-14 00:00:00,1997,5,2,Wednesday
46332,2010-05-18 00:00:00,2010,5,2,Tuesday
13996,2008-08-06 00:00:00,2008,8,3,Wednesday
3028,1982-11-10 00:00:00,1982,11,4,Wednesday
1024,1994-09-02 00:00:00,1994,9,3,Friday
343795,2015-09-11 00:00:00,2015,9,3,Friday
45658,2010-10-15 00:00:00,2010,10,4,Friday
16148,1998-01-30 00:00:00,1998,1,1,Friday
4553,2004-02-09 00:00:00,2004,2,1,Monday
36351,1992-08-21 00:00:00,1992,8,3,Friday
245916,2014-10-09 00:00:00,2014,10,4,Thursday
27585,2010-12-16 00:00:00,2010,12,4,Thursday
1415,2003-09-05 00:00:00,2003,9,3,Friday
313922,2016-04-15 00:00:00,2016,4,2,Friday
14474,2006-03-30 00:00:00,2006,3,1,Thursday
199933,2014-09-12 00:00:00,2014,9,3,Friday
13685,1996-02-21 00:00:00,1996,2,1,Wednesday
8744,1996-09-09 00:00:00,1996,9,3,Monday
38428,2007-08-03 00:00:00,2007,8,3,Friday
8847,2008-02-12 00:00:00,2008,2,1,Tuesday
39269,1980-05-01 00:00:00,1980,5,2,Thursday
46838,2010-01-22 00:00:00,2010,1,1,Friday
51384,2008-01-01 00:00:00,2008,1,1,Tuesday
56930,1947-12-27 00:00:00,1947,12,4,Saturday
41730,1999-06-06 00:00:00,1999,6,2,Sunday
18442,2004-02-27 00:00:00,2004,2,1,Friday
298312,2015-09-10 00:00:00,2015,9,3,Thursday
11600,2007-01-01 00:00:00,2007,1,1,Monday
71547,2004-10-13 00:00:00,2004,10,4,Wednesday
57876,2015-05-15 00:00:00,2015,5,2,Friday
77495,2011-10-14 00:00:00,2011,10,4,Friday
13849,2008-02-07 00:00:00,2008,2,1,Thursday
14849,2009-02-17 00:00:00,2009,2,1,Tuesday
12486,2006-12-01 00:00:00,2006,12,4,Friday
19615,2009-01-01 00:00:00,2009,1,1,Thursday
244403,2014-10-17 00:00:00,2014,10,4,Friday
292481,2014-08-18 00:00:00,2014,8,3,Monday
340816,2015-12-04 00:00:00,2015,12,4,Friday
78814,2011-11-12 00:00:00,2011,11,4,Saturday
297596,2014-12-04 00:00:00,2014,12,4,Thursday
299552,2013-12-05 00:00:00,2013,12,4,Thursday
11935,1977-12-10 00:00:00,1977,12,4,Saturday
113406,2012-04-28 00:00:00,2012,4,2,Saturday
447027,2015-10-27 00:00:00,2015,10,4,Tuesday
290825,2016-07-08 00:00:00,2016,7,3,Friday
361159,2015-10-08 00:00:00,2015,10,4,Thursday
12555,2006-12-19 00:00:00,2006,12,4,Tuesday
31175,2009-09-09 00:00:00,2009,9,3,Wednesday
12498,1996-08-30 00:00:00,1996,8,3,Friday
77949,2011-08-17 00:00:00,2011,8,3,Wednesday
1690,2005-01-06 00:00:00,2005,1,1,Thursday
8435,2005-07-17 00:00:00,2005,7,3,Sunday
64720,2011-11-25 00:00:00,2011,11,4,Friday
49365,1988-04-22 00:00:00,1988,4,2,Friday
11404,2006-04-30 00:00:00,2006,4,2,Sunday
300706,2014-12-23 00:00:00,2014,12,4,Tuesday
16337,1986-08-22 00:00:00,1986,8,3,Friday
11577,1973-05-23 00:00:00,1973,5,2,Wednesday
77987,2013-05-30 00:00:00,2013,5,2,Thursday
40185,2005-10-13 00:00:00,2005,10,4,Thursday
68202,2011-06-29 00:00:00,2011,6,2,Wednesday
8981,2004-05-18 00:00:00,2004,5,2,Tuesday
10914,2007-09-11 00:00:00,2007,9,3,Tuesday
50848,2010-11-24 00:00:00,2010,11,4,Wednesday
166624,2013-09-13 00:00:00,2013,9,3,Friday
10822,2007-05-18 00:00:00,2007,5,2,Friday
10844,2006-10-12 00:00:00,2006,10,4,Thursday
9336,1984-03-22 00:00:00,1984,3,1,Thursday
5689,1980-07-05 00:00:00,1980,7,3,Saturday
712,1994-03-09 00:00:00,1994,3,1,Wednesday
13342,1982-08-13 00:00:00,1982,8,3,Friday
10339,1956-06-27 00:00:00,1956,6,2,Wednesday
1429,2002-12-16 00:00:00,2002,12,4,Monday
9303,1996-09-13 00:00:00,1996,9,3,Friday
641,2000-10-27 00:00:00,2000,10,4,Friday
27686,1945-08-29 00:00:00,1945,8,3,Wednesday
65749,1998-02-12 00:00:00,1998,2,1,Thursday
6106,1986-04-23 00:00:00,1986,4,2,Wednesday
252680,2014-03-25 00:00:00,2014,3,1,Tuesday
141,2001-01-18 00:00:00,2001,1,1,Thursday
66607,2011-03-18 00:00:00,2011,3,1,Friday
17139,1997-04-17 00:00:00,1997,4,2,Thursday
12079,2002-06-01 00:00:00,2002,6,2,Saturday
39800,2009-10-10 00:00:00,2009,10,4,Saturday
4550,2005-07-29 00:00:00,2005,7,3,Friday
62116,2010-06-09 00:00:00,2010,6,2,Wednesday
9991,2001-12-26 00:00:00,2001,12,4,Wednesday
13807,2006-09-06 00:00:00,2006,9,3,Wednesday
68818,2011-08-31 00:00:00,2011,8,3,Wednesday
12093,2002-08-23 00:00:00,2002,8,3,Friday
36419,2010-04-09 00:00:00,2010,4,2,Friday
281730,2014-06-13 00:00:00,2014,6,2,Friday
510,1975-11-18 00:00:00,1975,11,4,Tuesday
362105,2015-09-29 00:00:00,2015,9,3,Tuesday
10970,1976-06-17 00:00:00,1976,6,2,Thursday
375290,2016-01-22 00:00:00,2016,1,1,Friday
17663,1985-12-01 00:00:00,1985,12,4,Sunday
270938,2014-09-05 00:00:00,2014,9,3,Friday
116613,2012-09-11 00:00:00,2012,9,3,Tuesday
11826,2000-09-13 00:00:00,2000,9,3,Wednesday
29920,2010-01-15 00:00:00,2010,1,1,Friday
1088,2003-01-30 00:00:00,2003,1,1,Thursday
26379,2009-12-04 00:00:00,2009,12,4,Friday
34069,2009-09-24 00:00:00,2009,9,3,Thursday
10947,2006-01-20 00:00:00,2006,1,1,Friday
47452,1997-01-01 00:00:00,1997,1,1,Wednesday
3040,2004-06-27 00:00:00,2004,6,2,Sunday
11386,1992-09-02 00:00:00,1992,9,3,Wednesday
10246,1981-11-13 00:00:00,1981,11,4,Friday
29426,2010-05-06 00:00:00,2010,5,2,Thursday
10331,1968-10-01 00:00:00,1968,10,4,Tuesday
153,2003-08-31 00:00:00,2003,8,3,Sunday
703,1977-04-19 00:00:00,1977,4,2,Tuesday
27191,1952-01-10 00:00:00,1952,1,1,Thursday
1365,2001-11-11 00:00:00,2001,11,4,Sunday
287424,2015-05-08 00:00:00,2015,5,2,Friday
451,1995-10-27 00:00:00,1995,10,4,Friday
165864,2013-02-19 00:00:00,2013,2,1,Tuesday
987,1974-12-01 00:00:00,1974,12,4,Sunday
241251,2015-01-23 00:00:00,2015,1,1,Friday
40494,1956-05-30 00:00:00,1956,5,2,Wednesday
39781,2010-07-09 00:00:00,2010,7,3,Friday
8337,1988-11-23 00:00:00,1988,11,4,Wednesday
5925,1963-06-20 00:00:00,1963,6,2,Thursday
8357,2004-04-23 00:00:00,2004,4,2,Friday
146203,2013-02-28 00:00:00,2013,2,1,Thursday
85350,2014-06-05 00:00:00,2014,6,2,Thursday
512,2006-07-27 00:00:00,2006,7,3,Thursday
13408,2001-11-16 00:00:00,2001,11,4,Friday
47816,2000-03-01 00:00:00,2000,3,1,Wednesday
10744,2003-01-17 00:00:00,2003,1,1,Friday
11536,1961-01-01 00:00:00,1961,1,1,Sunday
9782,2006-02-12 00:00:00,2006,2,1,Sunday
18713,1995-02-03 00:00:00,1995,2,1,Friday
6537,2007-08-27 00:00:00,2007,8,3,Monday
184345,2014-04-17 00:00:00,2014,4,2,Thursday
1809,2002-10-11 00:00:00,2002,10,4,Friday
2370,1969-12-18 00:00:00,1969,12,4,Thursday
9809,2006-11-17 00:00:00,2006,11,4,Friday
5,1995-12-09 00:00:00,1995,12,4,Saturday
11013,2002-01-11 00:00:00,2002,1,1,Friday
19153,2003-04-23 00:00:00,2003,4,2,Wednesday
10132,1988-12-21 00:00:00,1988,12,4,Wednesday
16448,1996-01-31 00:00:00,1996,1,1,Wednesday
15122,1999-09-10 00:00:00,1999,9,3,Friday
8141,2007-02-09 00:00:00,2007,2,1,Friday
1546,2005-01-23 00:00:00,2005,1,1,Sunday
48572,2011-08-19 00:00:00,2011,8,3,Friday
14517,2005-01-25 00:00:00,2005,1,1,Tuesday
89708,2011-09-16 00:00:00,2011,9,3,Friday
27551,1987-03-01 00:00:00,1987,3,1,Sunday
64678,2011-06-17 00:00:00,2011,6,2,Friday
309503,2015-08-28 00:00:00,2015,8,3,Friday
14293,2002-06-07 00:00:00,2002,6,2,Friday
15059,1999-04-29 00:00:00,1999,4,2,Thursday
103328,2012-07-02 00:00:00,2012,7,3,Monday
157847,2014-04-11 00:00:00,2014,4,2,Friday
25719,1997-08-22 00:00:00,1997,8,3,Friday
48309,1988-03-04 00:00:00,1988,3,1,Friday
27723,2000-08-06 00:00:00,2000,8,3,Sunday
20468,1999-01-01 00:00:00,1999,1,1,Friday
242575,2013-10-18 00:00:00,2013,10,4,Friday
44945,2010-09-10 00:00:00,2010,9,3,Friday
29122,2000-12-22 00:00:00,2000,12,4,Friday
125123,1998-06-24 00:00:00,1998,6,2,Wednesday
111190,2013-04-03 00:00:00,2013,4,2,Wednesday
133575,1999-07-16 00:00:00,1999,7,3,Friday
54580,2002-09-27 00:00:00,2002,9,3,Friday
52015,2010-09-30 00:00:00,2010,9,3,Thursday
34941,1997-06-20 00:00:00,1997,6,2,Friday
227975,2014-05-01 00:00:00,2014,5,2,Thursday
60422,2011-11-18 00:00:00,2011,11,4,Friday
81390,2011-04-09 00:00:00,2011,4,2,Saturday
10981,2003-09-09 00:00:00,2003,9,3,Tuesday
225235,2013-07-26 00:00:00,2013,7,3,Friday
14902,1972-11-09 00:00:00,1972,11,4,Thursday
121676,2012-09-14 00:00:00,2012,9,3,Friday
22301,1930-11-15 00:00:00,1930,11,4,Saturday
20065,2007-04-30 00:00:00,2007,4,2,Monday
257087,2016-04-21 00:00:00,2016,4,2,Thursday
46420,2009-09-13 00:00:00,2009,9,3,Sunday
114635,2012-10-27 00:00:00,2012,10,4,Saturday
158150,2012-07-21 00:00:00,2012,7,3,Saturday
251979,2014-02-28 00:00:00,2014,2,1,Friday
874,1966-12-12 00:00:00,1966,12,4,Monday
10774,1976-11-01 00:00:00,1976,11,4,Monday
770,1939-12-15 00:00:00,1939,12,4,Friday
266102,2014-07-03 00:00:00,2014,7,3,Thursday
29715,1965-04-07 00:00:00,1965,4,2,Wednesday
25209,1950-05-17 00:00:00,1950,5,2,Wednesday
37495,2010-05-07 00:00:00,2010,5,2,Friday
29262,2005-05-13 00:00:00,2005,5,2,Friday
34769,2009-09-12 00:00:00,2009,9,3,Saturday
35032,1948-06-11 00:00:00,1948,6,2,Friday
5178,2009-09-11 00:00:00,2009,9,3,Friday
8618,2006-10-02 00:00:00,2006,10,4,Monday
3116,1969-05-25 00:00:00,1969,5,2,Sunday
9427,1997-08-13 00:00:00,1997,8,3,Wednesday
813,1980-07-02 00:00:00,1980,7,3,Wednesday
352978,2015-08-30 00:00:00,2015,8,3,Sunday
10634,1995-04-26 00:00:00,1995,4,2,Wednesday
9516,1993-05-26 00:00:00,1993,5,2,Wednesday
16288,1987-05-01 00:00:00,1987,5,2,Friday
23330,1970-05-13 00:00:00,1970,5,2,Wednesday
18900,1967-12-14 00:00:00,1967,12,4,Thursday
27029,1959-06-18 00:00:00,1959,6,2,Thursday
26268,1966-02-23 00:00:00,1966,2,1,Wednesday
573,1972-05-25 00:00:00,1972,5,2,Thursday
310131,2016-02-19 00:00:00,2016,2,1,Friday
40505,1998-05-27 00:00:00,1998,5,2,Wednesday
11363,1996-08-26 00:00:00,1996,8,3,Monday
3033,1998-01-21 00:00:00,1998,1,1,Wednesday
25376,2009-08-13 00:00:00,2009,8,3,Thursday
22007,2008-10-16 00:00:00,2008,10,4,Thursday
765,1987-03-13 00:00:00,1987,3,1,Friday
10615,2001-06-29 00:00:00,2001,6,2,Friday
205321,2013-07-11 00:00:00,2013,7,3,Thursday
89540,1999-04-01 00:00:00,1999,4,2,Thursday
46146,2010-10-29 00:00:00,2010,10,4,Friday
38007,2006-01-01 00:00:00,2006,1,1,Sunday
14256,2006-02-07 00:00:00,2006,2,1,Tuesday
540,2004-01-21 00:00:00,2004,1,1,Wednesday
370464,2016-01-08 00:00:00,2016,1,1,Friday
20055,2008-09-27 00:00:00,2008,9,3,Saturday
224569,1999-09-16 00:00:00,1999,9,3,Thursday
395766,2016-04-29 00:00:00,2016,4,2,Friday
39303,2009-04-25 00:00:00,2009,4,2,Saturday
142061,2013-01-18 00:00:00,2013,1,1,Friday
370662,2015-09-04 00:00:00,2015,9,3,Friday
252360,2013-12-27 00:00:00,2013,12,4,Friday
256740,2014-03-04 00:00:00,2014,3,1,Tuesday
299145,2015-06-05 00:00:00,2015,6,2,Friday
241766,2014-01-06 00:00:00,2014,1,1,Monday
12535,1977-12-25 00:00:00,1977,12,4,Sunday
1667,2005-01-26 00:00:00,2005,1,1,Wednesday
50839,2011-09-28 00:00:00,2011,9,3,Wednesday
86549,2011-06-09 00:00:00,2011,6,2,Thursday
13973,2008-09-26 00:00:00,2008,9,3,Friday
244786,2014-10-10 00:00:00,2014,10,4,Friday
598,2002-02-05 00:00:00,2002,2,1,Tuesday
11129,1999-06-04 00:00:00,1999,6,2,Friday
75861,2015-03-13 00:00:00,2015,3,1,Friday
13551,2006-11-07 00:00:00,2006,11,4,Tuesday
103663,2012-08-28 00:00:00,2012,8,3,Tuesday
850,1983-11-18 00:00:00,1983,11,4,Friday
12586,2006-09-09 00:00:00,2006,9,3,Saturday
11564,1982-08-20 00:00:00,1982,8,3,Friday
301748,2014-11-08 00:00:00,2014,11,4,Saturday
108346,1999-10-29 00:00:00,1999,10,4,Friday
8841,2008-09-24 00:00:00,2008,9,3,Wednesday
805,1968-06-12 00:00:00,1968,6,2,Wednesday
11697,1962-04-22 00:00:00,1962,4,2,Sunday
22051,2009-07-29 00:00:00,2009,7,3,Wednesday
436,2004-01-18 00:00:00,2004,1,1,Sunday
55347,2010-09-11 00:00:00,2010,9,3,Saturday
10070,2005-10-14 00:00:00,2005,10,4,Friday
8469,1978-07-27 00:00:00,1978,7,3,Thursday
658,1964-09-17 00:00:00,1964,9,3,Thursday
125490,2012-09-19 00:00:00,2012,9,3,Wednesday
1585,1946-12-20 00:00:00,1946,12,4,Friday
627,1996-02-23 00:00:00,1996,2,1,Friday
23618,2000-08-18 00:00:00,2000,8,3,Friday
41436,2010-10-20 00:00:00,2010,10,4,Wednesday
10162,1998-09-15 00:00:00,1998,9,3,Tuesday
1430,2002-10-09 00:00:00,2002,10,4,Wednesday
259943,2014-05-16 00:00:00,2014,5,2,Friday
10014,1985-10-31 00:00:00,1985,10,4,Thursday
11257,1985-12-13 00:00:00,1985,12,4,Friday
158015,2013-05-31 00:00:00,2013,5,2,Friday
82507,2012-03-29 00:00:00,2012,3,1,Thursday
20337,2002-08-01 00:00:00,2002,8,3,Thursday
261,1958-02-17 00:00:00,1958,2,1,Monday
1685,1970-05-01 00:00:00,1970,5,2,Friday
20737,1997-08-01 00:00:00,1997,8,3,Friday
10991,2000-07-08 00:00:00,2000,7,3,Saturday
10225,1986-08-01 00:00:00,1986,8,3,Friday
826,1957-10-02 00:00:00,1957,10,4,Wednesday
34086,1990-04-27 00:00:00,1990,4,2,Friday
5854,1976-04-09 00:00:00,1976,4,2,Friday
284,1960-06-15 00:00:00,1960,6,2,Wednesday
10285,1993-08-13 00:00:00,1993,8,3,Friday
5780,1966-07-13 00:00:00,1966,7,3,Wednesday
292,2005-09-12 00:00:00,2005,9,3,Monday
223485,2015-04-16 00:00:00,2015,4,2,Thursday
29463,1985-10-25 00:00:00,1985,10,4,Friday
18065,2009-02-06 00:00:00,2009,2,1,Friday
22013,1960-06-19 00:00:00,1960,6,2,Sunday
821,1961-12-01 00:00:00,1961,12,4,Friday
53862,1999-05-12 00:00:00,1999,5,2,Wednesday
3089,1948-08-26 00:00:00,1948,8,3,Thursday
30139,2006-01-01 00:00:00,2006,1,1,Sunday
132344,2013-04-05 00:00:00,2013,4,2,Friday
15582,1987-11-20 00:00:00,1987,11,4,Friday
15158,1988-07-08 00:00:00,1988,7,3,Friday
44634,2004-09-30 00:00:00,2004,9,3,Thursday
30309,2002-01-01 00:00:00,2002,1,1,Tuesday
7509,2005-09-08 00:00:00,2005,9,3,Thursday
10557,1999-05-14 00:00:00,1999,5,2,Friday
23531,2000-09-01 00:00:00,2000,9,3,Friday
28005,1996-09-11 00:00:00,1996,9,3,Wednesday
40247,2010-01-22 00:00:00,2010,1,1,Friday
252,1971-06-29 00:00:00,1971,6,2,Tuesday
24126,1993-05-01 00:00:00,1993,5,2,Saturday
13982,1997-04-18 00:00:00,1997,4,2,Friday
16642,1978-09-13 00:00:00,1978,9,3,Wednesday
17734,2001-09-02 00:00:00,2001,9,3,Sunday
18892,1999-01-30 00:00:00,1999,1,1,Saturday
549,1996-08-09 00:00:00,1996,8,3,Friday
121986,2013-05-17 00:00:00,2013,5,2,Friday
868,2005-08-18 00:00:00,2005,8,3,Thursday
10683,1998-10-16 00:00:00,1998,10,4,Friday
17995,2003-04-04 00:00:00,2003,4,2,Friday
246403,2014-09-19 00:00:00,2014,9,3,Friday
670,2003-01-01 00:00:00,2003,1,1,Wednesday
35691,2010-04-09 00:00:00,2010,4,2,Friday
49010,2011-05-06 00:00:00,2011,5,2,Friday
317930,2016-03-31 00:00:00,2016,3,1,Thursday
11229,1996-08-23 00:00:00,1996,8,3,Friday
22488,2006-10-06 00:00:00,2006,10,4,Friday
24469,2009-05-14 00:00:00,2009,5,2,Thursday
82533,2012-04-06 00:00:00,2012,4,2,Friday
50942,1998-05-17 00:00:00,1998,5,2,Sunday
84174,2012-08-06 00:00:00,2012,8,3,Monday
34099,2004-04-25 00:00:00,2004,4,2,Sunday
79940,2012-03-02 00:00:00,2012,3,1,Friday
342,2004-09-02 00:00:00,2004,9,3,Thursday
281230,2014-01-01 00:00:00,2014,1,1,Wednesday
38033,2010-10-01 00:00:00,2010,10,4,Friday
100975,1999-10-21 00:00:00,1999,10,4,Thursday
38541,2011-03-13 00:00:00,2011,3,1,Sunday
39563,2009-04-24 00:00:00,2009,4,2,Friday
234212,2015-02-12 00:00:00,2015,2,1,Thursday
27404,2005-03-04 00:00:00,2005,3,1,Friday
170480,2010-06-15 00:00:00,2010,6,2,Tuesday
71866,2009-09-14 00:00:00,2009,9,3,Monday
192210,2013-04-12 00:00:00,2013,4,2,Friday
180296,2014-06-27 00:00:00,2014,6,2,Friday
157058,2013-01-14 00:00:00,2013,1,1,Monday
70006,2011-09-13 00:00:00,2011,9,3,Tuesday
26039,1967-08-30 00:00:00,1967,8,3,Wednesday
79587,2009-01-15 00:00:00,2009,1,1,Thursday
176077,2013-03-11 00:00:00,2013,3,1,Monday
260947,2014-04-04 00:00:00,2014,4,2,Friday
342502,2015-08-07 00:00:00,2015,8,3,Friday
191229,1988-04-01 00:00:00,1988,4,2,Friday
43213,2009-10-10 00:00:00,2009,10,4,Saturday
44594,2010-03-13 00:00:00,2010,3,1,Saturday
666,1998-01-16 00:00:00,1998,1,1,Friday
248,1961-12-18 00:00:00,1961,12,4,Monday
325173,2015-12-11 00:00:00,2015,12,4,Friday
55831,2005-08-05 00:00:00,2005,8,3,Friday
351043,2015-08-14 00:00:00,2015,8,3,Friday
43942,2010-10-01 00:00:00,2010,10,4,Friday
10226,2003-06-18 00:00:00,2003,6,2,Wednesday
66942,2011-08-19 00:00:00,2011,8,3,Friday
356483,2015-10-16 00:00:00,2015,10,4,Friday
10476,2005-07-22 00:00:00,2005,7,3,Friday
239,1959-03-18 00:00:00,1959,3,1,Wednesday
10281,1988-05-13 00:00:00,1988,5,2,Friday
630,1939-08-15 00:00:00,1939,8,3,Tuesday
3034,1974-12-15 00:00:00,1974,12,4,Sunday
13025,2007-09-08 00:00:00,2007,9,3,Saturday
21461,2006-01-01 00:00:00,2006,1,1,Sunday
55306,1997-06-13 00:00:00,1997,6,2,Friday
17264,1979-10-17 00:00:00,1979,10,4,Wednesday
346081,2015-06-26 00:00:00,2015,6,2,Friday
16016,2008-09-26 00:00:00,2008,9,3,Friday
15875,1963-06-12 00:00:00,1963,6,2,Wednesday
5900,1996-03-21 00:00:00,1996,3,1,Thursday
43306,1944-03-01 00:00:00,1944,3,1,Wednesday
11072,1974-02-07 00:00:00,1974,2,1,Thursday
9730,1984-04-13 00:00:00,1984,4,2,Friday
209274,2013-10-25 00:00:00,2013,10,4,Friday
26371,1987-09-18 00:00:00,1987,9,3,Friday
14137,2006-09-15 00:00:00,2006,9,3,Friday
291,2004-07-09 00:00:00,2004,7,3,Friday
14139,2007-09-20 00:00:00,2007,9,3,Thursday
33106,2009-01-20 00:00:00,2009,1,1,Tuesday
8875,2007-12-07 00:00:00,2007,12,4,Friday
872,1952-04-10 00:00:00,1952,4,2,Thursday
72914,2010-04-16 00:00:00,2010,4,2,Friday
139038,2013-01-11 00:00:00,2013,1,1,Friday
126509,2012-07-13 00:00:00,2012,7,3,Friday
9591,1996-10-04 00:00:00,1996,10,4,Friday
10676,1982-10-22 00:00:00,1982,10,4,Friday
1687,1971-05-20 00:00:00,1971,5,2,Thursday
24748,1963-05-29 00:00:00,1963,5,2,Wednesday
181330,2013-07-03 00:00:00,2013,7,3,Wednesday
468,1991-10-17 00:00:00,1991,10,4,Thursday
401,2004-07-28 00:00:00,2004,7,3,Wednesday
76,1995-01-27 00:00:00,1995,1,1,Friday
50538,2003-10-03 00:00:00,2003,10,4,Friday
25636,1999-09-05 00:00:00,1999,9,3,Sunday
19316,2004-09-12 00:00:00,2004,9,3,Sunday
21074,2007-11-16 00:00:00,2007,11,4,Friday
84329,2012-08-16 00:00:00,2012,8,3,Thursday
20,2003-03-07 00:00:00,2003,3,1,Friday
157386,2013-08-02 00:00:00,2013,8,3,Friday
13007,2008-10-01 00:00:00,2008,10,4,Wednesday
13518,2008-11-14 00:00:00,2008,11,4,Friday
116584,2006-04-24 00:00:00,2006,4,2,Monday
46849,2007-08-24 00:00:00,2007,8,3,Friday
40428,2010-01-01 00:00:00,2010,1,1,Friday
17334,2008-10-29 00:00:00,2008,10,4,Wednesday
1698,2000-02-03 00:00:00,2000,2,1,Thursday
20764,2008-12-10 00:00:00,2008,12,4,Wednesday
45132,2010-09-09 00:00:00,2010,9,3,Thursday
76706,2010-12-01 00:00:00,2010,12,4,Wednesday
254472,2015-07-03 00:00:00,2015,7,3,Friday
332285,2016-09-02 00:00:00,2016,9,3,Friday
49471,1996-10-16 00:00:00,1996,10,4,Wednesday
13569,2006-12-01 00:00:00,2006,12,4,Friday
7512,2006-09-01 00:00:00,2006,9,3,Friday
356216,2015-08-29 00:00:00,2015,8,3,Saturday
11798,2006-09-12 00:00:00,2006,9,3,Tuesday
146631,2012-12-14 00:00:00,2012,12,4,Friday
43546,1944-07-01 00:00:00,1944,7,3,Saturday
61038,2011-05-13 00:00:00,2011,5,2,Friday
78373,1998-05-01 00:00:00,1998,5,2,Friday
17820,1951-07-13 00:00:00,1951,7,3,Friday
74457,2011-08-26 00:00:00,2011,8,3,Friday
283384,2014-08-05 00:00:00,2014,8,3,Tuesday
19933,1987-07-09 00:00:00,1987,7,3,Thursday
756,1940-11-13 00:00:00,1940,11,4,Wednesday
433715,2014-06-15 00:00:00,2014,6,2,Sunday
9728,1982-08-13 00:00:00,1982,8,3,Friday
9731,1985-03-22 00:00:00,1985,3,1,Friday
9916,2007-02-09 00:00:00,2007,2,1,Friday
309425,2015-03-20 00:00:00,2015,3,1,Friday
14156,2008-06-13 00:00:00,2008,6,2,Friday
43610,1945-06-01 00:00:00,1945,6,2,Friday
360339,2015-10-22 00:00:00,2015,10,4,Thursday
31163,2005-04-22 00:00:00,2005,4,2,Friday
297621,2014-11-14 00:00:00,2014,11,4,Friday
16205,2007-10-09 00:00:00,2007,10,4,Tuesday
887,1946-12-25 00:00:00,1946,12,4,Wednesday
9517,2001-06-15 00:00:00,2001,6,2,Friday
6007,2001-03-16 00:00:00,2001,3,1,Friday
364083,2015-10-16 00:00:00,2015,10,4,Friday
8329,2007-04-10 00:00:00,2007,4,2,Tuesday
69640,2010-10-03 00:00:00,2010,10,4,Sunday
371085,2015-01-01 00:00:00,2015,1,1,Thursday
347548,2015-07-09 00:00:00,2015,7,3,Thursday
322443,2015-02-27 00:00:00,2015,2,1,Friday
657,1963-10-11 00:00:00,1963,10,4,Friday
28165,1989-02-24 00:00:00,1989,2,1,Friday
11561,1973-12-17 00:00:00,1973,12,4,Monday
270303,2015-02-04 00:00:00,2015,2,1,Wednesday
11624,1972-08-06 00:00:00,1972,8,3,Sunday
595,1962-12-25 00:00:00,1962,12,4,Tuesday
8810,1981-12-24 00:00:00,1981,12,4,Thursday
12207,1994-02-03 00:00:00,1994,2,1,Thursday
226,1999-09-02 00:00:00,1999,9,3,Thursday
92182,2011-01-21 00:00:00,2011,1,1,Friday
582,2006-03-15 00:00:00,2006,3,1,Wednesday
72213,2011-09-30 00:00:00,2011,9,3,Friday
990,1961-09-25 00:00:00,1961,9,3,Monday
55604,1940-08-30 00:00:00,1940,8,3,Friday
9662,2003-06-11 00:00:00,2003,6,2,Wednesday
20862,1998-01-16 00:00:00,1998,1,1,Friday
2771,2003-08-15 00:00:00,2003,8,3,Friday
80,2004-02-10 00:00:00,2004,2,1,Tuesday
55,2000-06-16 00:00:00,2000,6,2,Friday
11023,2003-08-20 00:00:00,2003,8,3,Wednesday
33667,1947-11-11 00:00:00,1947,11,4,Tuesday
39013,2010-06-11 00:00:00,2010,6,2,Friday
11194,2003-09-05 00:00:00,2003,9,3,Friday
43839,1938-05-24 00:00:00,1938,5,2,Tuesday
1382,2005-06-17 00:00:00,2005,6,2,Friday
44639,2010-10-08 00:00:00,2010,10,4,Friday
301351,2015-08-26 00:00:00,2015,8,3,Wednesday
4816,1999-09-13 00:00:00,1999,9,3,Monday
7873,2005-09-11 00:00:00,2005,9,3,Sunday
331190,2015-09-17 00:00:00,2015,9,3,Thursday
15186,2002-08-02 00:00:00,2002,8,3,Friday
17994,1986-12-31 00:00:00,1986,12,4,Wednesday
1378,2006-05-20 00:00:00,2006,5,2,Saturday
8885,2008-06-25 00:00:00,2008,6,2,Wednesday
48382,2003-09-12 00:00:00,2003,9,3,Friday
12901,2007-07-27 00:00:00,2007,7,3,Friday
250124,2015-08-07 00:00:00,2015,8,3,Friday
14284,2007-01-19 00:00:00,2007,1,1,Friday
57120,2010-09-05 00:00:00,2010,9,3,Sunday
